ID,Title,"Line in Feed",Description,Availability,Link,"Image Link",Price,"Identifier Exists",Brand,"Product Type",Gender
11133530,"Renergie eye cream",701,"<p>discover the high-performance anti-ageing r&eacute;nergie eye cream, formulated for your delicate undereye skin.<br />
<br />
our unique concentration of peptides and fan-favourite hyaluronic acid.<br />
<br />
your eye contour will feel instantly refreshed, and with regular use, the cream will help to reduce the appearance of wrinkles, improve firmness of eyelids, and brighten dark circles***.<br />
<br />
benefits<br />
<br />
nourishment<br />
<br />
instant boost of hydration**.<br />
<br />
75% of women agree eye contour feels fresher after use**.<br />
<br />
clinically proven to reduce appearance of wrinkles***.<br />
<br />
eyelid lifting effect<br />
<br />
clinically proven lifting effect on eyelids***.<br />
<br />
brightens appearance of dark circles<br />
<br />
clinically proven improvement on visibility of dark circles***<br />
<br />
*instrumental test, 26 women<br />
**self-assessment, 53 women<br />
***clinical results, 43 women.<br />
<br />
what makes the difference<br />
<br />
suitable for use with makeup.<br />
<br />
absorbs fast, without pilling.<br />
<br />
92% of women agree texture is pleasant, without residue or leaving skin sticky.<br />
<br />
what else you need to know<br />
<br />
tested under dermatological and ophthalmological control.<br />
<br />
all skin types - even sensitive skin.<br />
<br />
ingredients<br />
<br />
hyaluronic acid<br />
selected for its smaller molecular weight which works effectively on the finer skin of the eye contour.<br />
known to absorb its weight in water, hyaluronic acid helps fill skin with moisture to correct the appearance of wrinkles and volumes.<br />
<br />
biotech linseed extract<br />
our formula which contains gluco-peptides from linseed extract helps to compensate the loss of collagen.lifting eye cream</p>
",in_stock,https://www.giftscenter.com/product/renergie-eye-cream,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/kBC7zXVh5ra3MXCiMx5EeDB8840xwi.png,"57 JOD",yes,LANCOME,SKINCARE,"Eyes Care"
11133531,"Renergie h.p.n. 300 peptide cream",702,"<p>product benefits<br />
skin regenerates faster, even as you age</p>

<p>faster skin cell renewal for women aged 40-59 years.*</p>

<p>for our first time, lanc&ocirc;me concentrates over 300 types of peptides, hyaluronic acid and niacinamide in one unique cream.</p>

<p>in a study, among women aged 40 to 59, skin renews faster with r&eacute;nergie h.p.n. 300-peptide cream than without it, proving the cream provides the environment to allow the skin to regenerate faster.</p>

<p>*when using the hydrating cream.</p>

<p>benefits<br />
wrinkles appear reduced<br />
- 86% say their skin appears younger after 8 weeks.*<br />
- plumps wrinkles.<br />
- improves smoothness of skin.</p>

<p>targets appearance of dark spots<br />
- proven results on radiance and tone evenness.<br />
- clinical improvement measured on discolorations.</p>

<p>face and neck feel tightened<br />
- 89% say their neck feels tightened as lifted after 12 weeks.*<br />
- skin feels tightened and areas that lose firmness start showing improvement.<br />
- results are noticeable with clinical gains in elasticity and plumpness.<br />
*based on a self assessment study of 75 women</p>

<p>what else you need to know<br />
in a new refillable design.<br />
for face and neck. tested under dermatological control.<br />
all skin tones and skin types - even sensitive skin.</p>

<p>refillable<br />
our new highly concentrated formula in a refillable jar.</p>
",in_stock,https://www.giftscenter.com/product/renergie-hpn-300-peptide-cream,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/4WD98lPwkoBcc6sEB3cGYoQVNNv5Ft.png,"83 JOD",yes,LANCOME,SKINCARE,"Face Care"
11133532,"Renergie h.p.n. 300 peptide cream",703,"<p>product benefits<br />
skin regenerates faster, even as you age</p>

<p>faster skin cell renewal for women aged 40-59 years.*</p>

<p>for our first time, lanc&ocirc;me concentrates over 300 types of peptides, hyaluronic acid and niacinamide in one unique cream.</p>

<p>in a study, among women aged 40 to 59, skin renews faster with r&eacute;nergie h.p.n. 300-peptide cream than without it, proving the cream provides the environment to allow the skin to regenerate faster.</p>

<p>*when using the hydrating cream.</p>

<p>benefits<br />
wrinkles appear reduced<br />
- 86% say their skin appears younger after 8 weeks.*<br />
- plumps wrinkles.<br />
- improves smoothness of skin.</p>

<p>targets appearance of dark spots<br />
- proven results on radiance and tone evenness.<br />
- clinical improvement measured on discolorations.</p>

<p>face and neck feel tightened<br />
- 89% say their neck feels tightened as lifted after 12 weeks.*<br />
- skin feels tightened and areas that lose firmness start showing improvement.<br />
- results are noticeable with clinical gains in elasticity and plumpness.<br />
*based on a self assessment study of 75 women</p>

<p>what else you need to know<br />
in a new refillable design.<br />
for face and neck. tested under dermatological control.<br />
all skin tones and skin types - even sensitive skin.</p>

<p>refillable<br />
our new highly concentrated formula in a refillable jar.</p>
",in_stock,https://www.giftscenter.com/product/renergie-hpn-300-peptide-cream,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/4WD98lPwkoBcc6sEB3cGYoQVNNv5Ft.png,"71 JOD",yes,LANCOME,SKINCARE,"Face Care"
11127648,"Byzance gold woman eau de parfum",704,"<p>like the magical glow of a star-studded night sky, byzance gold signals a world of wonder, like a modern fairy tale where dreams mingle with reality.</p>

<p>&nbsp;</p>
",in_stock,https://www.giftscenter.com/product/byzance-gold-edp,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6nOhOB5tEOraFIfoJZ6GCU5o1OB3i5.png,"86 JOD",yes,ROCHAS,FRAGRANCES,"For Her"
11127649,"Byzance gold woman eau de parfum",705,"<p>like the magical glow of a star-studded night sky, byzance gold signals a world of wonder, like a modern fairy tale where dreams mingle with reality.</p>

<p>&nbsp;</p>
",in_stock,https://www.giftscenter.com/product/byzance-gold-edp,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6nOhOB5tEOraFIfoJZ6GCU5o1OB3i5.png,"61 JOD",yes,ROCHAS,FRAGRANCES,"For Her"
11132767,"Vienna opera man eau de toilette",706,"<p>this fragrance showcases a beautiful and timeless foug&egrave;re surrounded by precious woods. for centuries, vienna -&nbsp;the prestigious world capital of art and intellectuals -&nbsp;has welcomed writers, musicians, painters and architects. it is a city that pays homage to the freethinkers of the previous century.&nbsp;<br />
<br />
in the top notes, the peppery freshness of white grapefruit sets the stage for a daring contrast. in the heart, the note continues with a fresh and luminous juicy apple note. in the base notes, this foug&egrave;re is shrouded in comforting woods, cedar and sandalwood, to lend warmth without losing any of its legendary intensity.</p>

<ul>
	<li>
	<p>fragrances size - ml: 60ml</p>
	</li>
	<li>
	<p>scent type: spicy</p>
	</li>
	<li>
	<p>top notes: white grapefruit, basil, black pepper</p>
	</li>
	<li>
	<p>heart notes: lavender, sage, apple</p>
	</li>
	<li>
	<p>base notes: sandalwood, cedarwood, vetiver</p>
	</li>
	<li>
	<p>a spicy eau de toilette</p>
	</li>
</ul>
",in_stock,https://www.giftscenter.com/product/vienna-opera-man-edt,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/2zx676NsFXzO9Gztglbfaa85Ls97qq.png,"30 JOD",yes,"KARL LAGERFELD",FRAGRANCES,"For Him"
11134874,"Vienna opera man eau de toilette",707,"<p>this fragrance showcases a beautiful and timeless foug&egrave;re surrounded by precious woods. for centuries, vienna -&nbsp;the prestigious world capital of art and intellectuals -&nbsp;has welcomed writers, musicians, painters and architects. it is a city that pays homage to the freethinkers of the previous century.&nbsp;<br />
<br />
in the top notes, the peppery freshness of white grapefruit sets the stage for a daring contrast. in the heart, the note continues with a fresh and luminous juicy apple note. in the base notes, this foug&egrave;re is shrouded in comforting woods, cedar and sandalwood, to lend warmth without losing any of its legendary intensity.</p>

<ul>
	<li>
	<p>fragrances size - ml: 60ml</p>
	</li>
	<li>
	<p>scent type: spicy</p>
	</li>
	<li>
	<p>top notes: white grapefruit, basil, black pepper</p>
	</li>
	<li>
	<p>heart notes: lavender, sage, apple</p>
	</li>
	<li>
	<p>base notes: sandalwood, cedarwood, vetiver</p>
	</li>
	<li>
	<p>a spicy eau de toilette</p>
	</li>
</ul>
",in_stock,https://www.giftscenter.com/product/vienna-opera-man-edt,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/2zx676NsFXzO9Gztglbfaa85Ls97qq.png,"44 JOD",yes,"KARL LAGERFELD",FRAGRANCES,"For Him"
11132766,"Tokyo shibuya woman eau de parfum",708,"<p>karl tokyo shibuya&nbsp;by&nbsp;karl lagerfeld&nbsp;is a floral woody musk fragrance for women. this is a new fragrance.&nbsp;karl tokyo shibuya&nbsp;was launched in 2021. the nose behind this fragrance is emilie (bevierre) coppermann. top notes are watery notes, citruses and rhubarb; middle notes are magnolia, peony and cherry blossom; base notes are white musk, cedar and amber.</p>

<p>product ingredients: alcohol, parfum / fragrance, aqua/water/eau, dipropylene glycol, limonene, linalool, benzyl salicylate, benzyl alcohol, butyl methoxydibenzoylmethane, hydroxicitronellal, methyl anthranilate, citronellol, alpha-isomethyl ionone, coumarin, geraniol, isoeugenol, benzyl benzoate, citral, trie(tetramethylhydroxypiperidinol) citrate, eugenol, farnesol, ci 60730 / ext. violet 2, ci 17200 / red 33. 560528 07.please be aware that ingredient lists for the products of our brand are updated regularly. please refer to the ingredient list on your product package for the most up to date list of ingredients to ensure it is suitable to your personal use.</p>
",in_stock,https://www.giftscenter.com/product/tokyou-shibuya-woman-edp,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/ilzVQnQyyBU5GQYSMrKVAsHwruczQm.png,"44 JOD",yes,"KARL LAGERFELD",FRAGRANCES,"For Her"
11133108,"Tokyo shibuya woman eau de parfum",709,"<p>karl tokyo shibuya&nbsp;by&nbsp;karl lagerfeld&nbsp;is a floral woody musk fragrance for women. this is a new fragrance.&nbsp;karl tokyo shibuya&nbsp;was launched in 2021. the nose behind this fragrance is emilie (bevierre) coppermann. top notes are watery notes, citruses and rhubarb; middle notes are magnolia, peony and cherry blossom; base notes are white musk, cedar and amber.</p>

<p>product ingredients: alcohol, parfum / fragrance, aqua/water/eau, dipropylene glycol, limonene, linalool, benzyl salicylate, benzyl alcohol, butyl methoxydibenzoylmethane, hydroxicitronellal, methyl anthranilate, citronellol, alpha-isomethyl ionone, coumarin, geraniol, isoeugenol, benzyl benzoate, citral, trie(tetramethylhydroxypiperidinol) citrate, eugenol, farnesol, ci 60730 / ext. violet 2, ci 17200 / red 33. 560528 07.please be aware that ingredient lists for the products of our brand are updated regularly. please refer to the ingredient list on your product package for the most up to date list of ingredients to ensure it is suitable to your personal use.</p>
",in_stock,https://www.giftscenter.com/product/tokyou-shibuya-woman-edp,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/ilzVQnQyyBU5GQYSMrKVAsHwruczQm.png,"30 JOD",yes,"KARL LAGERFELD",FRAGRANCES,"For Her"
11132768,"Paris 21 rue saint guillaume woman eau de parfum",710,"<p>introducing karl lagerfeld&#39;s karl paris 21 rue saint-guillaume femme 100ml, a beautiful fragrance for women that is perfect for any occasion. this luxurious scent opens with top notes of bergamot and orange blossom, followed by a heart of jasmine, rose, and ylang-ylang. the base notes of amber, patchouli, and musk round out this exquisite fragrance. whether you&#39;re looking for a signature scent or a new fragrance to add to your collection, karl lagerfeld&#39;s karl paris 21 rue saint-guillaume femme 100ml is sure to impress.</p>

<p>about the brand:</p>

<p>karl lagerfeld is a world-renowned fashion designer and creative director of the fashion house fendi. he is also the namesake of his own fashion label, karl lagerfeld. his signature style includes dark sunglasses, white hair and high-collared shirts. lagerfeld has created a number of fragrances for both men and women. his most popular scent for women is chanel no. 5, which was created in collaboration with the house of chanel. for men, his signature scent is bleu de chanel, a woody and fresh fragrance that has become a bestseller.</p>

<p>ingredients:</p>

<p>this perfume is a beautiful blend of grapefruit, mandarin orange and violet leaf. the addition of jasmine, rose and gardenia give it a truly unique scent that is perfect for any occasion. the sandalwood, patchouli and musk provide a long-lasting, intoxicating aroma that is sure to please anyone who smells it.</p>

<p>top notes:</p>

<p>grapefruit, mandarin orange and violet leaf.</p>
",in_stock,https://www.giftscenter.com/product/paris-21-rue-saint-guillaume-woman-edp,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/cdfLmC2jU1HzGMGvXyGFB6Pbo2xAEI.png,"44 JOD",yes,"KARL LAGERFELD",FRAGRANCES,"For Her"
11132769,"Paris 21 rue saint guillaume woman eau de parfum",711,"<p>introducing karl lagerfeld&#39;s karl paris 21 rue saint-guillaume femme 100ml, a beautiful fragrance for women that is perfect for any occasion. this luxurious scent opens with top notes of bergamot and orange blossom, followed by a heart of jasmine, rose, and ylang-ylang. the base notes of amber, patchouli, and musk round out this exquisite fragrance. whether you&#39;re looking for a signature scent or a new fragrance to add to your collection, karl lagerfeld&#39;s karl paris 21 rue saint-guillaume femme 100ml is sure to impress.</p>

<p>about the brand:</p>

<p>karl lagerfeld is a world-renowned fashion designer and creative director of the fashion house fendi. he is also the namesake of his own fashion label, karl lagerfeld. his signature style includes dark sunglasses, white hair and high-collared shirts. lagerfeld has created a number of fragrances for both men and women. his most popular scent for women is chanel no. 5, which was created in collaboration with the house of chanel. for men, his signature scent is bleu de chanel, a woody and fresh fragrance that has become a bestseller.</p>

<p>ingredients:</p>

<p>this perfume is a beautiful blend of grapefruit, mandarin orange and violet leaf. the addition of jasmine, rose and gardenia give it a truly unique scent that is perfect for any occasion. the sandalwood, patchouli and musk provide a long-lasting, intoxicating aroma that is sure to please anyone who smells it.</p>

<p>top notes:</p>

<p>grapefruit, mandarin orange and violet leaf.</p>
",in_stock,https://www.giftscenter.com/product/paris-21-rue-saint-guillaume-woman-edp,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/cdfLmC2jU1HzGMGvXyGFB6Pbo2xAEI.png,"30 JOD",yes,"KARL LAGERFELD",FRAGRANCES,"For Her"
